SOBAODANH,diem_trung_binh
HUI006393,3.1
HUI006394,4.5325
HUI006395,6.696000000000001
HUI006396,3.3833333333333333
HUI006397,6.3
HUI006398,4.907500000000001
HUI006399,3.59
HUI006400,4.291666666666667
HUI006401,5.4625
HUI006402,5.226000000000001
HUI006403,6.2875
HUI006404,3.4899999999999998
HUI006405,5.390000000000001
HUI006406,5.17
HUI006407,5.1450000000000005
HUI006408,4.9799999999999995
HUI006409,7.0649999999999995
HUI006410,6.6499999999999995
HUI006411,6.409999999999999
HUI006412,3.2159999999999997
HUI006413,3.9899999999999998
HUI006414,2.96
HUI006415,5.15
HUI006416,4.25
HUI006417,3.6966666666666668
HUI006418,4.425
HUI006419,4.4
HUI006420,6.38
HUI006421,6.0375000000000005
HUI006422,5.8075
HUI006423,5.296
HUI006424,4.840000000000001
HUI006425,6.575
HUI006426,5.086
HUI006427,3.257142857142857
HUI006428,4.6575
HUI006429,4.858333333333333
HUI006430,6.2325
HUI006431,5.1259999999999994
HUI006432,4.8375
HUI006433,4.95
HUI006434,3.8449999999999998
HUI006435,6.5200000000000005
HUI006436,3.0759999999999996
HUI006437,4.840000000000001
HUI006438,6.6000000000000005
HUI006439,5.683333333333334
HUI006440,5.1825
HUI006441,2.5833333333333335
HUI006442,5.14
HUI006443,5.3100000000000005
HUI006444,4.35
HUI006445,4.194999999999999
HUI006446,4.54
HUI006447,4.7299999999999995
HUI006448,4.246
HUI006449,5.42
HUI006450,5.0760000000000005
HUI006451,4.71
HUI006452,4.325
HUI006453,2.9166666666666665
HUI006454,3.9659999999999997
HUI006455,3.85
HUI006456,4.9825
HUI006457,4.7825
HUI006458,5.225
HUI006459,5.32
HUI006460,4.546
HUI006461,4.1
HUI006462,6.3660000000000005
HUI006463,3.1574999999999998
HUI006464,6.02
HUI006465,5.0875
HUI006466,4.876
HUI006467,5.7575
HUI006468,3.6100000000000003
HUI006469,5.286
HUI006470,6.25
HUI006471,3.9325
HUI006472,3.9200000000000004
HUI006473,4.96
HUI006474,4.33
HUI006475,4.375
HUI006476,4.85
HUI006477,5.040000000000001
HUI006478,3.7125
HUI006479,5.286
HUI006480,3.3449999999999998
HUI006481,5.325
HUI006482,4.5325
HUI006483,3.65
HUI006484,4.72
HUI006485,3.8400000000000007
HUI006486,3.5100000000000002
HUI006487,5.8759999999999994
HUI006488,5.043333333333333
HUI006489,3.386
HUI006490,2.44
HUI006491,5.08
HUI006492,3.526
HUI006493,4.266
HUI006494,3.8
HUI006495,5.109999999999999
HUI006496,4.916
HUI006497,5.907500000000001
HUI006498,4.3
HUI006499,4.2299999999999995
HUI006500,4.29
HUI006501,4.288333333333333
HUI006502,5.125
HUI006503,5.17
HUI006504,5.3
HUI006505,4.7075
HUI006506,3.5159999999999996
HUI006507,3.921666666666667
HUI006508,4.532500000000001
HUI006509,4.106
HUI006510,3.3833333333333333
HUI006511,2.9166666666666665
HUI006512,4.686
HUI006513,3.7700000000000005
HUI006514,5.84
HUI006515,5.026
HUI006516,5.3660000000000005
HUI006517,7.0875
HUI006518,4.625
HUI006519,4.986
HUI006520,3.35
HUI006521,4.5825
HUI006523,3.0759999999999996
HUI006524,6.42
HUI006525,3.605
HUI006526,4.99
HUI006527,5.05
HUI006528,4.6075
HUI006529,4.9275
HUI006530,5.376
HUI006531,6.475
HUI006532,4.61
HUI006533,5.4875
HUI006534,4.5875
HUI006535,4.55
HUI006536,6.05
HUI006537,3.2159999999999997
HUI006538,6.325
HUI006539,4.05
HUI006540,6.4799999999999995
HUI006541,4.680000000000001
HUI006542,5.766
HUI006543,7.220000000000001
HUI006544,3.3200000000000003
HUI006545,2.946
HUI006546,6.276000000000001
HUI006547,6.15
HUI006548,5.775
HUI006549,4.99
HUI006550,3.738333333333333
HUI006551,4.7125
HUI006552,5.07
HUI006553,5.0
HUI006554,4.745
HUI006555,3.8825000000000003
HUI006558,5.233333333333333
HUI006559,5.27
HUI006560,4.8075
HUI006561,5.136
HUI006562,6.366666666666667
HUI006564,4.6899999999999995
HUI006565,5.16
HUI006566,6.695
HUI006567,5.007499999999999
HUI006568,6.4125
HUI006569,5.8
HUI006571,4.75
HUI006572,4.125
HUI006573,3.4325
HUI006574,4.1325
HUI006575,4.406
HUI006576,3.9559999999999995
HUI006577,4.226
HUI006578,3.358333333333333
HUI006579,4.995
HUI006580,6.075
HUI006581,3.8449999999999998
HUI006582,4.485999999999999
HUI006583,4.5325
HUI006584,3.9383333333333326
HUI006585,4.98
HUI006586,3.3
HUI006587,4.305999999999999
HUI006588,4.496
HUI006589,4.55
HUI006590,5.6
HUI006591,5.406000000000001
HUI006592,5.819999999999999
HUI006593,5.426
HUI006594,3.9899999999999998
HUI006595,7.083333333333333
HUI006596,4.596
HUI006597,6.566
HUI006598,4.0
HUI006599,4.2700000000000005
HUI006600,5.0825000000000005
HUI006601,3.5160000000000005
HUI006602,3.9259999999999997
HUI006603,4.0
HUI006604,7.0625
HUI006605,3.758333333333333
HUI006606,6.941666666666666
HUI006607,5.166
HUI006608,2.725
HUI006609,7.276666666666666
HUI006610,4.6125
HUI006611,3.126
HUI006612,5.6
HUI006613,5.86
HUI006614,5.5125
HUI006615,6.088333333333334
HUI006616,3.483333333333333
HUI006617,5.1075
HUI006618,4.94
HUI006619,3.925
HUI006620,4.536
HUI006621,4.295999999999999
HUI006622,5.496
HUI006623,3.6325000000000003
HUI006624,5.32
HUI006625,4.91
HUI006626,5.89
HUI006627,4.15
HUI006628,5.470000000000001
HUI006629,3.545
HUI006630,3.9375
HUI006631,4.32
HUI006632,4.046
HUI006633,3.925
HUI006634,4.886
HUI006635,4.766666666666667
HUI006636,3.524
HUI006637,3.9899999999999998
HUI006638,6.67
HUI006639,5.405
HUI006640,4.446
HUI006641,5.646
HUI006642,5.260000000000001
HUI006643,3.21
HUI006644,5.1625000000000005
HUI006645,4.156000000000001
HUI006646,4.15
HUI006647,4.426
HUI006648,4.715999999999999
HUI006649,5.65
HUI006650,3.125
HUI006651,4.5625
HUI006652,4.375
HUI006653,5.95
HUI006654,5.1075
HUI006655,4.4575
HUI006656,5.256
HUI006657,4.526000000000001
HUI006658,3.1549999999999994
HUI006659,5.37
HUI006660,4.64
HUI006661,5.35
HUI006662,5.3575
HUI006663,3.9825
HUI006664,3.7575000000000003
HUI006665,5.396
HUI006666,3.9375
HUI006667,3.746
HUI006668,4.096
HUI006669,3.8
HUI006670,4.5325
HUI006671,4.0075
HUI006672,5.3125
HUI006674,3.891666666666667
HUI006675,6.296
HUI006676,5.8759999999999994
HUI006677,4.84
HUI006678,3.9799999999999995
HUI006679,7.095
HUI006680,5.4025
HUI006681,3.8875
HUI006682,4.9325
HUI006683,4.779999999999999
HUI006684,6.783333333333334
HUI006685,4.845
HUI006686,6.1125
HUI006687,4.45
HUI006688,3.3825
HUI006689,6.720000000000001
HUI006690,4.0625
HUI006691,5.62
HUI006692,4.9625
HUI006693,4.3625
HUI006694,6.1625000000000005
HUI006695,4.3759999999999994
HUI006696,5.12
HUI006697,5.4825
HUI006698,2.5949999999999998
HUI006699,5.926
HUI006700,4.6875
HUI006701,4.8
HUI006702,6.6375
HUI006703,4.6450000000000005
HUI006704,4.1575
HUI006705,4.791666666666667
HUI006706,3.875
HUI006707,6.02
HUI006708,4.816
HUI006709,6.2059999999999995
HUI006710,6.38
HUI006711,5.465999999999999
HUI006712,5.720000000000001
HUI006713,5.77
HUI006714,6.7
HUI006715,5.526000000000001
HUI006716,4.396
HUI006717,2.686
HUI006718,4.588333333333334
HUI006719,4.970000000000001
HUI006720,4.916
HUI006721,3.7159999999999997
HUI006722,5.25
HUI006723,5.1659999999999995
HUI006724,5.086
HUI006725,4.466666666666666
HUI006726,4.121666666666666
HUI006727,6.0
HUI006728,4.825
HUI006729,3.62
HUI006730,4.8
HUI006731,5.925
HUI006732,3.55
HUI006733,5.63
HUI006734,5.2250000000000005
HUI006735,3.983333333333333
HUI006736,3.9499999999999997
HUI006737,6.386
HUI006738,5.426
HUI006739,3.6700000000000004
HUI006740,3.6825
HUI006741,5.225
HUI006742,5.288333333333334
HUI006743,4.245
HUI006744,4.12
HUI006745,4.996
HUI006746,6.35
HUI006747,6.295
HUI006748,4.625
HUI006749,5.7375
HUI006750,4.95
HUI006751,5.805999999999999
HUI006752,3.8324999999999996
HUI006753,4.65
HUI006754,3.6574999999999998
HUI006756,5.895
HUI006757,5.9375
HUI006758,3.375
HUI006759,4.345000000000001
HUI006760,6.195
HUI006761,4.5625
HUI006762,4.55
HUI006763,4.9
HUI006764,2.125
HUI006765,4.84
HUI006766,8.166
HUI006767,5.896666666666666
HUI006768,5.6275
HUI006769,3.745
HUI006770,4.486
HUI006771,4.41
HUI006772,4.7575
HUI006773,4.32
HUI006774,4.082
HUI006775,4.32
HUI006776,5.8759999999999994
HUI006777,6.4075
HUI006778,4.4325
HUI006779,5.760000000000001
HUI006780,3.9159999999999995
HUI006781,4.536
HUI006782,3.5099999999999993
HUI006783,5.8075
HUI006784,5.5600000000000005
HUI006785,4.674
HUI006786,5.0325
HUI006787,3.1575
HUI006788,5.626
HUI006789,5.51
HUI006790,5.15
HUI006791,4.125
HUI006792,4.0625
HUI006793,4.8125
HUI006794,3.2199999999999998
HUI006795,5.326
HUI006797,3.75
HUI006798,4.52
HUI006799,4.645
HUI006800,3.625
HUI006801,5.1325
HUI006802,5.555999999999999
HUI006803,5.79
HUI006804,4.8759999999999994
HUI006805,4.8759999999999994
HUI006806,3.2875
HUI006807,5.856
HUI006808,3.6666666666666665
HUI006809,5.966
HUI006810,5.756
HUI006811,3.7659999999999996
HUI006812,3.8949999999999996
HUI006813,3.9074999999999998
HUI006814,4.255999999999999
HUI006815,4.3966666666666665
HUI006816,5.220000000000001
HUI006817,4.1325
HUI006818,3.35
HUI006819,4.896
HUI006820,3.726
HUI006821,6.195
HUI006822,5.659999999999999
HUI006823,5.445
HUI006824,5.396
HUI006825,3.7359999999999998
HUI006826,4.25
HUI006827,5.612500000000001
HUI006828,6.095000000000001
HUI006829,6.0875
HUI006830,3.8659999999999997
HUI006831,4.2
HUI006832,3.75
HUI006833,4.6825
HUI006834,4.41
HUI006835,4.696
HUI006836,4.8950000000000005
HUI006837,5.845
HUI006838,3.266666666666667
HUI006839,6.236
HUI006840,7.226000000000001
HUI006841,4.1
HUI006842,5.16
HUI006843,4.985
HUI006844,3.186
HUI006845,4.9625
HUI006846,5.0125
HUI006847,5.896
HUI006848,2.186
HUI006849,4.0825
HUI006850,3.692
HUI006851,4.68
HUI006852,5.040000000000001
HUI006853,3.6574999999999998
HUI006854,3.786
HUI006855,2.9333333333333336
HUI006856,3.4699999999999998
HUI006857,3.9299999999999997
HUI006858,4.3
HUI006859,6.066000000000001
HUI006860,4.755999999999999
HUI006861,5.5200000000000005
HUI006862,4.720000000000001
HUI006863,5.1875
HUI006864,6.7375
HUI006865,6.733333333333333
HUI006866,5.7325
HUI006867,5.08
HUI006868,4.68
HUI006869,3.786
HUI006870,5.295
HUI006871,5.776000000000001
HUI006872,4.676
HUI006873,5.17
HUI006874,3.88
HUI006875,2.9625
HUI006876,4.121666666666667
HUI006877,5.1
HUI006878,7.783333333333334
HUI006879,5.470000000000001
HUI006880,3.6100000000000003
HUI006881,5.29
HUI006882,5.4625
HUI006883,4.026
HUI006884,4.036
HUI006885,3.7383333333333333
HUI006886,3.5200000000000005
HUI006887,6.426
HUI006888,4.476
HUI006889,4.59
HUI006890,4.156
HUI006892,3.033333333333333
HUI006893,3.2700000000000005
HUI006894,5.516
HUI006895,4.955
HUI006896,4.4825
HUI006897,3.3200000000000003
HUI006898,4.55
HUI006899,6.513333333333333
HUI006900,4.1659999999999995
HUI006901,3.7199999999999998
HUI006902,3.846
HUI006903,4.8133333333333335
HUI006904,3.6875
HUI006905,4.586
HUI006906,4.805999999999999
HUI006907,6.55
HUI006908,4.2875
HUI006909,5.525
HUI006910,3.6799999999999997
HUI006911,5.07
HUI006912,5.3075
HUI006913,5.025
HUI006914,5.9799999999999995
HUI006915,5.496666666666666
HUI006916,4.806
HUI006917,3.05
HUI006918,4.610000000000001
HUI006919,4.836
HUI006920,4.9375
HUI006921,6.4
HUI006922,4.5325
HUI006924,3.5949999999999998
HUI006925,3.5199999999999996
HUI006926,4.32
HUI006927,4.61
HUI006928,5.57
HUI006929,4.25
HUI006930,5.0
HUI006931,5.486
HUI006932,6.6375
HUI006933,4.055999999999999
HUI006934,2.35
HUI006935,4.586
HUI006936,4.6899999999999995
HUI006937,4.35
HUI006938,4.496
HUI006939,5.6125
HUI006940,2.876
HUI006941,5.241666666666666
HUI006942,5.53
HUI006943,4.985999999999999
HUI006944,3.8449999999999998
HUI006945,4.63
HUI006946,5.3
HUI006947,4.1375
HUI006948,4.529999999999999
HUI006949,5.532500000000001
HUI006950,3.4375
HUI006951,4.45
HUI006952,3.391666666666667
HUI006953,3.796666666666667
HUI006954,6.895
HUI006955,4.0625
HUI006956,4.113333333333333
HUI006957,3.5625
HUI006958,5.5075
HUI006959,3.2
HUI006960,3.8260000000000005
HUI006961,5.676666666666667
HUI006962,3.5759999999999996
HUI006963,5.175
HUI006964,6.746666666666667
HUI006965,4.25
HUI006966,4.546
HUI006967,6.3999999999999995
HUI006968,5.085999999999999
HUI006969,5.987500000000001
HUI006970,5.838333333333334
HUI006971,6.5575
HUI006972,6.3325
HUI006973,6.8575
HUI006974,4.1
HUI006975,4.033333333333334
HUI006976,4.7
HUI006977,3.1574999999999998
HUI006978,5.2700000000000005
HUI006979,6.125
HUI006980,4.6375
HUI006981,2.825
HUI006982,7.675
HUI006983,4.35
HUI006984,5.586
HUI006985,5.8075
HUI006986,5.1575
HUI006987,4.536
HUI006988,4.966
HUI006989,4.013333333333333
HUI006990,5.516
HUI006991,5.945
HUI006992,5.744999999999999
HUI006993,4.595
HUI006994,3.6
HUI006995,5.3950000000000005
HUI006996,4.421666666666667
HUI006997,4.258333333333333
HUI006998,5.3375
HUI006999,4.967499999999999
HUI007000,3.388333333333333
HUI007001,4.526000000000001
HUI007002,6.75
HUI007003,5.786
HUI007004,5.033333333333334
HUI007005,4.4375
HUI007006,5.0825
HUI007007,4.086
HUI007008,2.9159999999999995
HUI007009,4.596
HUI007010,6.235
HUI007011,4.76
HUI007012,3.55
HUI007013,4.7375
HUI007014,5.726
HUI007015,4.7625
HUI007016,4.446
HUI007017,4.8759999999999994
HUI007018,3.67
HUI007019,5.7299999999999995
HUI007020,5.463333333333334
HUI007021,4.162000000000001
HUI007022,6.55
HUI007023,5.826
HUI007024,5.17
HUI007026,3.876
HUI007027,2.8575
HUI007028,3.436
HUI007029,5.38
HUI007030,4.05
HUI007031,3.8200000000000003
HUI007032,4.6075
HUI007033,4.5600000000000005
HUI007034,7.282500000000001
HUI007035,3.726
HUI007036,3.6666666666666665
HUI007037,4.9
HUI007038,4.8075
HUI007039,3.7399999999999998
HUI007040,3.276
HUI007041,3.895
HUI007042,4.066
HUI007043,3.0700000000000003
HUI007044,6.3774999999999995
HUI007045,4.21
HUI007046,4.3075
HUI007047,7.5375
HUI007048,4.8125
HUI007049,5.43
HUI007050,4.0075
HUI007051,4.07
HUI007052,4.3325000000000005
HUI007053,3.875
HUI007054,4.3875
HUI007055,4.1875
HUI007056,5.54
HUI007057,4.685999999999999
HUI007058,3.9699999999999998
HUI007059,5.933333333333334
HUI007060,4.65
HUI007061,6.07
HUI007062,3.7359999999999998
HUI007063,5.62
HUI007064,3.9699999999999998
HUI007065,5.325
HUI007066,4.4559999999999995
HUI007067,6.33
HUI007068,4.296
HUI007069,3.15
HUI007070,5.387499999999999
HUI007071,4.096
HUI007072,5.3660000000000005
HUI007073,2.9560000000000004
HUI007074,5.82
HUI007075,4.15
HUI007076,5.106
HUI007077,7.025
HUI007078,5.029999999999999
HUI007079,3.5666666666666664
HUI007080,4.526
HUI007081,5.095000000000001
HUI007082,3.6875
HUI007083,6.1325
HUI007084,2.7199999999999998
HUI007085,3.0949999999999998
HUI007086,5.3875
HUI007087,4.15
HUI007088,3.9074999999999998
HUI007089,4.49
HUI007090,4.91
HUI007091,4.92
HUI007092,3.7125
HUI007093,4.8
HUI007094,5.546
HUI007095,4.0
HUI007096,5.29
HUI007097,4.5075
HUI007098,3.0949999999999998
HUI007099,4.55
HUI007100,5.9075
HUI007101,3.98
HUI007102,4.125
HUI007103,4.82
HUI007104,3.2824999999999998
HUI007105,3.3
HUI007106,4.236
HUI007107,3.6500000000000004
HUI007108,5.478
HUI007109,5.65
HUI007110,2.5949999999999998
HUI007111,4.936
HUI007112,3.776
HUI007113,4.6259999999999994
HUI007114,6.82
HUI007115,5.466666666666666
HUI007116,3.5
HUI007117,5.92
HUI007118,4.1899999999999995
HUI007119,3.0324999999999998
HUI007120,5.68
HUI007121,4.0625
HUI007122,7.4350000000000005
HUI007123,5.2125
HUI007124,2.8125
HUI007125,4.5680000000000005
HUI007126,4.29
HUI007127,6.876666666666666
HUI007128,4.356
HUI007129,3.75
HUI007130,4.3575
HUI007131,6.220000000000001
HUI007132,5.034000000000001
HUI007133,3.67
HUI007134,6.206
HUI007135,5.826
HUI007136,4.78
HUI007137,5.545
HUI007138,5.02
HUI007139,4.425
HUI007140,4.644
HUI007141,6.3500000000000005
HUI007142,6.619999999999999
HUI007143,4.066
HUI007144,6.346666666666667
HUI007145,5.15
HUI007146,2.713333333333333
HUI007147,3.7199999999999998
HUI007148,4.075
HUI007149,4.7716666666666665
HUI007150,5.33
HUI007151,5.8999999999999995
HUI007152,4.036
HUI007153,6.300000000000001
HUI007154,3.8125
HUI007155,4.6125
HUI007156,4.35
HUI007157,3.62
HUI007158,5.3725000000000005
HUI007159,5.3
HUI007160,6.0375
HUI007161,5.459999999999999
HUI007162,6.970000000000001
HUI007163,6.455000000000001
HUI007164,4.2875
HUI007165,4.036
HUI007166,4.245
HUI007167,3.8600000000000003
HUI007168,5.5200000000000005
HUI007169,6.17
HUI007170,5.032500000000001
HUI007171,4.146
HUI007172,4.606
HUI007173,6.5875
HUI007174,4.995
HUI007175,4.33
HUI007176,4.1575
HUI007177,7.657500000000001
HUI007178,3.6375
HUI007179,5.3125
HUI007180,5.74
HUI007181,5.206
HUI007182,5.94
HUI007183,4.9825
HUI007184,6.0
HUI007185,4.766
HUI007186,5.136
HUI007187,3.5949999999999998
HUI007188,2.85
HUI007189,4.2875
HUI007190,3.996
HUI007191,4.529999999999999
HUI007192,3.636
HUI007193,7.138333333333333
HUI007194,5.276666666666666
HUI007195,5.8999999999999995
HUI007196,5.625
HUI007197,3.59
HUI007198,4.279999999999999
HUI007199,5.0200000000000005
HUI007200,4.13
HUI007201,4.859999999999999
HUI007202,5.2125
HUI007203,4.775
HUI007204,4.3875
HUI007205,5.819999999999999
HUI007206,5.025
HUI007207,4.4625
HUI007208,4.3825
HUI007209,3.2375
HUI007210,3.5625
HUI007211,6.496666666666667
HUI007212,4.316000000000001
HUI007213,3.9459999999999993
HUI007214,4.23
HUI007215,7.416666666666667
HUI007216,4.932
HUI007217,5.45
HUI007218,3.893333333333333
HUI007219,5.175
HUI007220,3.7199999999999998
HUI007221,5.786
HUI007222,4.1000000000000005
HUI007223,5.5125
HUI007224,4.82
HUI007225,4.112500000000001
HUI007226,5.266
HUI007227,5.4825
HUI007228,4.246
HUI007229,3.5833333333333335
HUI007230,5.0
HUI007231,5.4
HUI007232,5.45
HUI007233,5.046
HUI007234,6.1375
HUI007235,6.235999999999999
HUI007236,7.3
HUI007237,3.8883333333333336
HUI007238,5.47
HUI007239,4.9
HUI007240,5.216666666666667
HUI007241,4.2700000000000005
HUI007242,5.446
HUI007243,5.12
HUI007244,6.933333333333334
HUI007245,6.319999999999999
HUI007246,4.356
HUI007247,3.136
HUI007248,3.78
HUI007249,3.276
HUI007250,4.85
HUI007251,6.0875
HUI007252,4.7875
HUI007253,4.0600000000000005
HUI007254,5.92
HUI007255,6.216
HUI007256,3.263333333333333
HUI007257,6.983333333333333
HUI007258,5.7059999999999995
HUI007259,4.583333333333333
HUI007260,5.42
HUI007261,3.42
HUI007262,4.546
HUI007263,7.1000000000000005
HUI007264,5.235999999999999
HUI007265,4.196
HUI007266,5.796
HUI007267,4.4559999999999995
HUI007268,3.716666666666667
HUI007269,4.8075
HUI007270,6.95
HUI007271,5.3325000000000005
HUI007272,4.9125000000000005
HUI007273,5.236
HUI007274,6.07
HUI007275,4.146000000000001
HUI007276,4.7
HUI007277,4.2059999999999995
HUI007278,7.1875
HUI007279,6.432499999999999
HUI007280,3.8400000000000007
HUI007281,4.225
HUI007282,5.225
HUI007283,5.145
HUI007284,5.196
HUI007285,4.0575
HUI007286,4.8100000000000005
HUI007287,5.212
HUI007288,4.91
HUI007289,3.5324999999999998
HUI007290,5.9575000000000005
HUI007291,7.157500000000001
HUI007292,4.206
HUI007293,3.8575
HUI007294,5.576
HUI007295,2.6759999999999997
HUI007296,5.87
HUI007297,4.726
HUI007298,3.6075
HUI007299,3.825714285714286
HUI007300,5.407500000000001
HUI007301,3.2199999999999998
HUI007302,6.766
HUI007303,4.95
HUI007304,6.8125
HUI007305,6.275
HUI007306,7.583333333333333
HUI007307,3.9074999999999998
HUI007308,5.645
HUI007309,4.086
HUI007310,4.926
HUI007311,6.6
HUI007312,6.675
HUI007313,4.366
HUI007314,5.833333333333333
HUI007315,6.626
HUI007316,5.51
HUI007317,4.55
HUI007318,3.8659999999999997
HUI007319,4.825
HUI007320,6.589999999999999
HUI007321,5.6325
HUI007322,4.38
HUI007323,6.6
HUI007324,6.13
HUI007325,5.756
HUI007326,4.24
HUI007327,5.62
HUI007328,5.7375
HUI007329,5.575
HUI007330,4.6160000000000005
HUI007331,4.9399999999999995
HUI007332,4.896
HUI007333,6.0625
HUI007334,5.095
HUI007335,3.5
HUI007336,4.33
HUI007337,5.55
HUI007338,5.125
HUI007339,6.225
HUI007340,4.7700000000000005
HUI007341,4.88
HUI007342,2.96
HUI007343,5.975
HUI007344,6.95
HUI007345,4.13
HUI007346,5.545
HUI007347,4.98
HUI007348,5.482
HUI007349,3.125
HUI007350,6.1875
HUI007351,5.656
HUI007352,5.976
HUI007353,5.645
HUI007354,4.02
HUI007355,4.7325
HUI007356,3.9699999999999998
HUI007357,6.245
HUI007358,4.87
HUI007359,7.6659999999999995
HUI007360,7.133333333333333
HUI007361,5.25
HUI007363,3.995
HUI007364,6.67
HUI007365,3.7060000000000004
HUI007366,5.340000000000001
HUI007367,5.016666666666667
HUI007368,5.720000000000001
HUI007369,5.3
HUI007370,3.3333333333333335
HUI007371,5.0
HUI007372,4.5875
HUI007373,5.67
HUI007374,5.7375
HUI007375,4.696
HUI007376,3.871666666666666
HUI007377,5.25
HUI007378,4.3625
HUI007379,4.0125
HUI007380,5.896
HUI007381,5.4575
HUI007382,5.475
HUI007383,4.085999999999999
HUI007384,3.56
HUI007385,2.9699999999999998
HUI007386,8.036
HUI007387,3.87
HUI007388,5.2716666666666665
HUI007389,7.45
HUI007390,5.836
HUI007391,3.1
HUI007392,5.77
HUI007393,5.3759999999999994
HUI007394,6.066666666666666
HUI007395,5.35
HUI007396,6.0
HUI007397,3.84
HUI007398,5.486
HUI007399,4.696
HUI007400,5.11
HUI007401,5.906000000000001
HUI007402,4.346
HUI007403,7.95
HUI007404,3.8000000000000003
HUI007405,4.766
HUI007406,5.3325
HUI007407,7.125
HUI007408,4.0075
HUI007409,5.21
HUI007410,3.5159999999999996
HUI007411,5.256
HUI007412,4.375
HUI007413,5.425
HUI007414,4.426
HUI007415,5.6075
HUI007416,4.22
HUI007417,5.3999999999999995
HUI007418,3.78
HUI007419,4.095
HUI007420,4.619999999999999
HUI007421,7.352499999999999
HUI007422,5.3999999999999995
HUI007423,3.8659999999999997
HUI007424,3.6875
HUI007425,5.01
HUI007426,3.46
HUI007427,7.045
HUI007428,5.1375
HUI007429,3.936
HUI007430,3.2824999999999998
HUI007431,4.266
HUI007432,4.9075
HUI007433,5.096
HUI007434,3.8075
HUI007435,4.925000000000001
HUI007436,5.1275
HUI007437,2.6659999999999995
HUI007438,4.4875
HUI007439,4.7125
HUI007440,5.683333333333334
HUI007441,5.266666666666667
HUI007442,3.81
HUI007443,5.175
HUI007444,3.8324999999999996
HUI007445,4.8575
HUI007446,5.538333333333333
HUI007447,3.7960000000000003
HUI007448,4.2125
HUI007449,3.8
HUI007450,5.97
HUI007451,4.856
HUI007452,5.456
HUI007453,5.64
HUI007454,4.7325
HUI007455,4.386
HUI007456,3.496
HUI007457,4.5
HUI007458,5.556
HUI007459,5.0075
HUI007460,5.0600000000000005
HUI007461,4.4
HUI007462,4.715999999999999
HUI007463,5.68
HUI007464,3.9325
HUI007465,3.886
HUI007466,6.4575
HUI007467,3.1
HUI007468,6.7475000000000005
HUI007469,6.3825
HUI007470,5.725
HUI007471,6.116666666666667
HUI007472,4.4559999999999995
HUI007473,6.260000000000001
HUI007474,5.130000000000001
HUI007475,4.99
HUI007476,4.733333333333333
HUI007477,6.2375
HUI007478,2.5
HUI007479,4.62
HUI007480,5.0
HUI007481,6.75
HUI007482,6.865
HUI007483,3.5100000000000002
HUI007484,5.566000000000001
HUI007485,5.176
HUI007486,4.576
HUI007487,6.095
HUI007488,7.0275
HUI007489,6.405
HUI007490,3.87
HUI007491,4.13
HUI007492,4.67
HUI007493,4.0125
HUI007494,3.87
HUI007495,3.5
HUI007496,3.2960000000000003
HUI007497,1.44
HUI007498,5.880000000000001
HUI007499,3.84
HUI007500,3.7
HUI007501,5.34
HUI007502,5.8500000000000005
HUI007503,4.616
HUI007504,4.83
HUI007505,4.8
HUI007506,4.8759999999999994
HUI007507,5.1825
HUI007508,5.67
HUI007509,4.2625
HUI007510,4.0325
HUI007511,4.49
HUI007512,6.85
HUI007513,4.9875
HUI007514,4.7425
HUI007515,4.67
HUI007516,5.5
HUI007517,3.846
HUI007518,6.157500000000001
HUI007519,4.526
HUI007520,6.262499999999999
HUI007521,3.995
HUI007522,4.12
HUI007523,6.325
HUI007524,4.495
HUI007525,5.85
HUI007526,3.3899999999999997
HUI007527,6.92
HUI007528,4.2
HUI007529,6.026
HUI007530,3.65
HUI007531,5.796666666666667
HUI007532,4.125
HUI007533,5.586
HUI007534,5.835999999999999
HUI007535,5.663333333333334
HUI007536,5.316000000000001
HUI007537,5.1625
HUI007538,5.356
HUI007539,4.8325000000000005
HUI007540,3.7824999999999998
HUI007541,6.426666666666667
HUI007542,4.25
HUI007543,6.65
HUI007544,5.1825
HUI007545,4.8075
HUI007546,5.5075
HUI007547,4.345
HUI007548,4.67
HUI007549,4.25
HUI007550,5.160000000000001
HUI007551,5.845000000000001
HUI007552,4.791666666666667
HUI007553,5.36
HUI007554,5.22
HUI007555,4.176
HUI007556,3.6075
HUI007557,4.3125
HUI007558,6.725999999999999
HUI007559,4.975
HUI007560,6.583333333333333
HUI007561,4.0
HUI007562,8.075
HUI007563,4.045
HUI007564,6.0125
HUI007565,4.986
HUI007566,6.095999999999999
HUI007567,2.8125
HUI007568,4.976
HUI007569,5.706
HUI007570,3.726
HUI007571,4.166666666666667
HUI007572,4.145
HUI007573,4.465999999999999
HUI007574,6.659999999999999
HUI007575,4.685999999999999
HUI007576,4.8999999999999995
HUI007577,5.0200000000000005
HUI007578,3.4375
HUI007579,7.0875
HUI007580,5.17
HUI007581,6.577500000000001
HUI007582,5.625
HUI007583,4.135999999999999
HUI007584,4.66
HUI007585,4.7
HUI007586,5.6899999999999995
HUI007587,3.0625
HUI007588,5.2625
HUI007589,6.909999999999999
HUI007590,4.47
HUI007591,5.846666666666667
HUI007592,6.1125
HUI007593,4.37
HUI007594,5.2625
HUI007595,7.140000000000001
HUI007596,4.25
HUI007597,5.095999999999999
HUI007598,4.2875
HUI007599,5.166666666666667
HUI007600,6.83
HUI007601,4.5325
HUI007602,5.67
